core,section,start,end,cycles,snitch_loads,snitch_stores,snitch_avg_load_latency,snitch_occupancy,total_ipc,snitch_issues,num_cores,num_data,num_local_data,max_val,seed
65,0,20167,43419,23253,150,154,50.543624161073815,0.03449017331097063,0.03449017331097063,802,128,64,-1,2451,1671372451
65,1,43421,46499,3079,313,79,2.801916932907348,0.6528093536862618,0.6528093536862618,2010,128,64,-1,2451,1671372451
65,2,46501,47805,1305,16,2,2.066666666666667,0.05057471264367816,0.05057471264367816,66,128,64,-1,2451,1671372451
15,0,20293,43418,23126,162,154,47.28571428571429,0.0388739946380697,0.0388739946380697,899,128,64,-1,2451,1671372451
15,1,43420,45398,1979,223,39,2.3049327354260094,0.6841839312784235,0.6841839312784235,1354,128,64,-1,2451,1671372451
15,2,45400,47811,2412,17,4,2.3125,0.02985074626865672,0.02985074626865672,72,128,64,-1,2451,1671372451
8,0,20216,43416,23201,150,154,50.5771812080537,0.03456747553984742,0.03456747553984742,802,128,64,-1,2451,1671372451
8,1,43418,45402,1985,210,49,2.085714285714286,0.6337531486146095,0.6337531486146095,1258,128,64,-1,2451,1671372451
8,2,45404,47810,2407,17,4,2.3125,0.029912754466140425,0.029912754466140425,72,128,64,-1,2451,1671372451
115,0,20236,43419,23184,169,154,45.04166666666666,0.041192201518288465,0.041192201518288465,955,128,64,-1,2451,1671372451
115,1,43421,45830,2410,249,49,2.602409638554217,0.6514522821576764,0.6514522821576764,1570,128,64,-1,2451,1671372451
115,2,45832,47801,1970,6,1,1.6666666666666667,0.015228426395939087,0.015228426395939087,30,128,64,-1,2451,1671372451
81,0,20188,43419,23232,164,154,47.82208588957055,0.0393853305785124,0.0393853305785124,915,128,64,-1,2451,1671372451
81,1,43421,45178,1758,198,25,2.2626262626262625,0.6746302616609784,0.6746302616609784,1186,128,64,-1,2451,1671372451
81,2,45180,47809,2630,19,3,2.333333333333333,0.028897338403041824,0.028897338403041824,76,128,64,-1,2451,1671372451
110,0,20304,43416,23113,157,154,49.153846153846146,0.037165231687794745,0.037165231687794745,859,128,64,-1,2451,1671372451
110,1,43418,46023,2606,262,49,2.782442748091603,0.6423637759017652,0.6423637759017652,1674,128,64,-1,2451,1671372451
110,2,46025,47800,1776,16,2,2.066666666666667,0.037162162162162164,0.037162162162162164,66,128,64,-1,2451,1671372451
104,0,20251,43418,23168,150,154,50.852348993288594,0.03461671270718232,0.03461671270718232,802,128,64,-1,2451,1671372451
104,1,43420,45352,1933,212,33,2.3254716981132075,0.6673564407656493,0.6673564407656493,1290,128,64,-1,2451,1671372451
104,2,45354,47799,2446,16,2,2.066666666666667,0.026982829108748982,0.026982829108748982,66,128,64,-1,2451,1671372451
59,0,20340,43419,23080,163,154,47.19753086419753,0.03929809358752166,0.03929809358752166,907,128,64,-1,2451,1671372451
59,1,43421,45538,2118,233,39,2.4248927038626613,0.6770538243626062,0.6770538243626062,1434,128,64,-1,2451,1671372451
59,2,45540,47806,2267,17,4,2.3125,0.031760035288928096,0.031760035288928096,72,128,64,-1,2451,1671372451
12,0,20217,43419,23203,150,154,51.201342281879185,0.03456449597034866,0.03456449597034866,802,128,64,-1,2451,1671372451
12,1,43421,44908,1488,180,25,1.8833333333333333,0.7002688172043011,0.7002688172043011,1042,128,64,-1,2451,1671372451
12,2,44910,47811,2902,6,1,1.6666666666666667,0.010337698139214336,0.010337698139214336,30,128,64,-1,2451,1671372451
44,0,20231,43418,23188,150,154,50.798657718120815,0.03458685526996722,0.03458685526996722,802,128,64,-1,2451,1671372451
44,1,43420,45257,1838,207,19,2.420289855072464,0.6844396082698585,0.6844396082698585,1258,128,64,-1,2451,1671372451
44,2,45259,47803,2545,17,4,2.25,0.028290766208251474,0.028290766208251474,72,128,64,-1,2451,1671372451
50,0,20309,43416,23108,171,154,46.28823529411765,0.04202007962610351,0.04202007962610351,971,128,64,-1,2451,1671372451
50,1,43418,46150,2733,269,41,2.8215613382899627,0.6359312111233077,0.6359312111233077,1738,128,64,-1,2451,1671372451
50,2,46152,47804,1653,17,4,2.3125,0.043557168784029036,0.043557168784029036,72,128,64,-1,2451,1671372451
64,0,20176,43418,23243,165,154,45.09756097560975,0.03971088069526309,0.03971088069526309,923,128,64,-1,2451,1671372451
64,1,43420,45429,2010,214,49,2.1869158878504678,0.6417910447761194,0.6417910447761194,1290,128,64,-1,2451,1671372451
64,2,45431,47805,2375,6,1,1.6666666666666667,0.01263157894736842,0.01263157894736842,30,128,64,-1,2451,1671372451
52,0,20190,43419,23230,171,154,45.3,0.04179939733103745,0.04179939733103745,971,128,64,-1,2451,1671372451
52,1,43421,45577,2157,230,33,2.5260869565217394,0.6648122392211405,0.6648122392211405,1434,128,64,-1,2451,1671372451
52,2,45579,47805,2227,17,4,2.3125,0.032330489447687474,0.032330489447687474,72,128,64,-1,2451,1671372451
54,0,20311,43417,23107,177,154,43.76704545454545,0.044099190721426415,0.044099190721426415,1019,128,64,-1,2451,1671372451
54,1,43419,45733,2315,248,39,2.5806451612903225,0.6712742980561555,0.6712742980561555,1554,128,64,-1,2451,1671372451
54,2,45735,47805,2071,6,1,1.6666666666666667,0.014485755673587638,0.014485755673587638,30,128,64,-1,2451,1671372451
2,0,20319,43419,23101,172,154,45.66666666666666,0.04237911778710878,0.04237911778710878,979,128,64,-1,2451,1671372451
2,1,43421,45991,2571,271,59,2.6642066420664205,0.6635550369506029,0.6635550369506029,1706,128,64,-1,2451,1671372451
2,2,45993,47808,1816,16,2,2.066666666666667,0.03634361233480176,0.03634361233480176,66,128,64,-1,2451,1671372451
80,0,20244,43418,23175,150,154,49.15436241610739,0.03460625674217907,0.03460625674217907,802,128,64,-1,2451,1671372451
80,1,43420,45064,1645,189,17,2.238095238095238,0.6820668693009119,0.6820668693009119,1122,128,64,-1,2451,1671372451
80,2,45066,47809,2744,6,1,1.6666666666666667,0.010932944606413994,0.010932944606413994,30,128,64,-1,2451,1671372451
5,0,20249,43417,23169,175,154,43.614942528735625,0.04329060382407527,0.04329060382407527,1003,128,64,-1,2451,1671372451
5,1,43419,45609,2191,235,35,2.527659574468085,0.6691008671839342,0.6691008671839342,1466,128,64,-1,2451,1671372451
5,2,45611,47809,2199,6,1,1.6666666666666667,0.013642564802182813,0.013642564802182813,30,128,64,-1,2451,1671372451
101,0,20197,43419,23223,164,154,48.40490797546012,0.039400594238470484,0.039400594238470484,915,128,64,-1,2451,1671372451
101,1,43421,46187,2767,280,39,2.9535714285714287,0.6541380556559451,0.6541380556559451,1810,128,64,-1,2451,1671372451
101,2,46189,47798,1610,6,1,1.6666666666666667,0.018633540372670808,0.018633540372670808,30,128,64,-1,2451,1671372451
114,0,20212,43418,23207,164,154,47.69325153374234,0.03942775886585944,0.03942775886585944,915,128,64,-1,2451,1671372451
114,1,43420,45875,2456,259,49,2.6563706563706564,0.6620521172638436,0.6620521172638436,1626,128,64,-1,2451,1671372451
114,2,45877,47801,1925,16,2,2.066666666666667,0.03428571428571429,0.03428571428571429,66,128,64,-1,2451,1671372451
73,0,20180,43416,23237,150,154,50.84563758389261,0.034513921762706026,0.034513921762706026,802,128,64,-1,2451,1671372451
73,1,43418,46657,3240,311,73,2.8617363344051445,0.6302469135802469,0.6302469135802469,2042,128,64,-1,2451,1671372451
73,2,46659,47807,1149,48,9,2.363636363636364,0.1618798955613577,0.1618798955613577,186,128,64,-1,2451,1671372451
98,0,20298,43418,23121,157,154,50.06410256410256,0.03715237230223607,0.03715237230223607,859,128,64,-1,2451,1671372451
98,1,43420,46537,3118,302,57,2.950331125827814,0.6369467607440668,0.6369467607440668,1986,128,64,-1,2451,1671372451
98,2,46539,47797,1259,6,1,1.6666666666666667,0.0238284352660842,0.0238284352660842,30,128,64,-1,2451,1671372451
74,0,20264,43417,23154,169,154,46.60119047619048,0.04124557311911549,0.04124557311911549,955,128,64,-1,2451,1671372451
74,1,43419,44966,1548,175,33,1.7771428571428571,0.6421188630490956,0.6421188630490956,994,128,64,-1,2451,1671372451
74,2,44968,47807,2840,6,1,1.6666666666666667,0.01056338028169014,0.01056338028169014,30,128,64,-1,2451,1671372451
121,0,20168,43417,23250,175,154,45.06896551724138,0.04313978494623656,0.04313978494623656,1003,128,64,-1,2451,1671372451
121,1,43419,45243,1825,194,41,1.9381443298969072,0.6235616438356164,0.6235616438356164,1138,128,64,-1,2451,1671372451
121,2,45245,47803,2559,6,1,1.6666666666666667,0.011723329425556858,0.011723329425556858,30,128,64,-1,2451,1671372451
49,0,20201,43419,23219,150,154,51.0268456375839,0.03454067789310478,0.03454067789310478,802,128,64,-1,2451,1671372451
49,1,43421,46340,2920,286,57,2.8216783216783217,0.6363013698630137,0.6363013698630137,1858,128,64,-1,2451,1671372451
49,2,46342,47804,1463,6,1,1.6666666666666667,0.02050580997949419,0.02050580997949419,30,128,64,-1,2451,1671372451
10,0,20378,43418,23041,156,154,48.74193548387096,0.036934160843713384,0.036934160843713384,851,128,64,-1,2451,1671372451
10,1,43420,44600,1181,156,9,1.641025641025641,0.7332768839966131,0.7332768839966131,866,128,64,-1,2451,1671372451
10,2,44602,47810,3209,6,1,1.6666666666666667,0.009348706762231223,0.009348706762231223,30,128,64,-1,2451,1671372451
94,0,20296,43417,23122,170,154,45.89349112426036,0.04164864631087276,0.04164864631087276,963,128,64,-1,2451,1671372451
94,1,43419,45291,1873,198,33,2.121212121212121,0.6289375333689269,0.6289375333689269,1178,128,64,-1,2451,1671372451
94,2,45293,47795,2503,6,1,1.6666666666666667,0.011985617259288851,0.011985617259288851,30,128,64,-1,2451,1671372451
28,0,20223,43418,23196,150,154,50.63758389261746,0.03457492671150198,0.03457492671150198,802,128,64,-1,2451,1671372451
28,1,43420,46959,3540,348,87,2.9224137931034484,0.6440677966101694,0.6440677966101694,2280,128,64,-1,2451,1671372451
28,2,46961,47799,839,71,12,2.4615384615384617,0.3194278903456496,0.3194278903456496,268,128,64,-1,2451,1671372451
62,0,20317,43419,23103,165,154,47.378048780487795,0.03995152144743107,0.03995152144743107,923,128,64,-1,2451,1671372451
62,1,43421,45846,2426,249,41,2.6144578313253013,0.6504534212695795,0.6504534212695795,1578,128,64,-1,2451,1671372451
62,2,45848,47807,1960,16,2,2.1333333333333333,0.0336734693877551,0.0336734693877551,66,128,64,-1,2451,1671372451
63,0,20345,43416,23072,170,155,46.18452380952381,0.041608876560332866,0.041608876560332866,960,128,64,-1,2451,1671372451
63,1,43418,45648,2231,231,33,2.51948051948052,0.6463469296279695,0.6463469296279695,1442,128,64,-1,2451,1671372451
63,2,45650,47807,2158,6,1,1.6666666666666667,0.013901760889712695,0.013901760889712695,30,128,64,-1,2451,1671372451
95,0,20323,43418,23096,171,154,46.341176470588245,0.0420419120193973,0.0420419120193973,971,128,64,-1,2451,1671372451
95,1,43420,45829,2410,248,25,2.8306451612903225,0.6580912863070539,0.6580912863070539,1586,128,64,-1,2451,1671372451
95,2,45831,47795,1965,17,4,2.3125,0.0366412213740458,0.0366412213740458,72,128,64,-1,2451,1671372451
30,0,20387,43416,23030,156,154,49.451612903225815,0.0369518019973947,0.0369518019973947,851,128,64,-1,2451,1671372451
30,1,43418,45880,2463,248,49,2.5080645161290325,0.6341859520909461,0.6341859520909461,1562,128,64,-1,2451,1671372451
30,2,45882,47799,1918,16,2,2.066666666666667,0.03441084462982273,0.03441084462982273,66,128,64,-1,2451,1671372451
6,0,20376,43418,23043,158,154,49.40764331210191,0.037625309204530666,0.037625309204530666,867,128,64,-1,2451,1671372451
6,1,43420,45989,2570,268,39,2.787313432835821,0.6669260700389105,0.6669260700389105,1714,128,64,-1,2451,1671372451
6,2,45991,47809,1819,16,2,2.066666666666667,0.03628367234744365,0.03628367234744365,66,128,64,-1,2451,1671372451
124,0,20169,43419,23251,150,154,49.50335570469799,0.03449314007999656,0.03449314007999656,802,128,64,-1,2451,1671372451
124,1,43421,46063,2643,267,41,2.816479400749064,0.6515323496027242,0.6515323496027242,1722,128,64,-1,2451,1671372451
124,2,46065,47804,1740,28,7,2.3846153846153846,0.06551724137931035,0.06551724137931035,114,128,64,-1,2451,1671372451
84,0,20245,43418,23174,150,154,49.44295302013423,0.034607750064727716,0.034607750064727716,802,128,64,-1,2451,1671372451
84,1,43420,45897,2478,253,49,2.616600790513834,0.6464891041162227,0.6464891041162227,1602,128,64,-1,2451,1671372451
84,2,45899,47796,1898,37,6,2.294117647058824,0.07586933614330875,0.07586933614330875,144,128,64,-1,2451,1671372451
48,0,20175,43418,23244,166,154,46.08484848484849,0.04005334710032697,0.04005334710032697,931,128,64,-1,2451,1671372451
48,1,43420,46341,2922,299,69,2.769230769230769,0.6550308008213552,0.6550308008213552,1914,128,64,-1,2451,1671372451
48,2,46343,47804,1462,47,7,2.3023255813953494,0.12311901504787963,0.12311901504787963,180,128,64,-1,2451,1671372451
3,0,20207,43416,23210,150,154,50.65771812080537,0.034554071520896165,0.034554071520896165,802,128,64,-1,2451,1671372451
3,1,43418,45687,2270,234,25,2.6324786324786325,0.6493392070484582,0.6493392070484582,1474,128,64,-1,2451,1671372451
3,2,45689,47808,2120,6,1,1.6666666666666667,0.014150943396226415,0.014150943396226415,30,128,64,-1,2451,1671372451
17,0,20255,43416,23162,169,154,46.58333333333334,0.04123132717381919,0.04123132717381919,955,128,64,-1,2451,1671372451
17,1,43418,45776,2359,237,49,2.4177215189873418,0.6248410343365833,0.6248410343365833,1474,128,64,-1,2451,1671372451
17,2,45778,47812,2035,6,1,1.6666666666666667,0.014742014742014744,0.014742014742014744,30,128,64,-1,2451,1671372451
9,0,20251,43417,23167,174,154,44.664739884393065,0.04294902231622567,0.04294902231622567,995,128,64,-1,2451,1671372451
9,1,43419,44940,1522,180,25,1.8888888888888888,0.6846254927726675,0.6846254927726675,1042,128,64,-1,2451,1671372451
9,2,44942,47810,2869,6,1,1.6666666666666667,0.010456605088881145,0.010456605088881145,30,128,64,-1,2451,1671372451
103,0,20331,43417,23087,186,154,42.589189189189185,0.0472560315328973,0.0472560315328973,1091,128,64,-1,2451,1671372451
103,1,43419,45526,2108,218,49,2.201834862385321,0.6271347248576851,0.6271347248576851,1322,128,64,-1,2451,1671372451
103,2,45528,47798,2271,17,4,2.3125,0.03170409511228533,0.03170409511228533,72,128,64,-1,2451,1671372451
19,0,20294,43418,23125,162,154,48.34782608695652,0.03887567567567568,0.03887567567567568,899,128,64,-1,2451,1671372451
19,1,43420,46154,2735,281,49,2.786476868327402,0.6588665447897624,0.6588665447897624,1802,128,64,-1,2451,1671372451
19,2,46156,47812,1657,28,7,2.3846153846153846,0.0687990343995172,0.0687990343995172,114,128,64,-1,2451,1671372451
122,0,20168,43418,23251,164,154,47.67484662576687,0.039353146101242964,0.039353146101242964,915,128,64,-1,2451,1671372451
122,1,43420,46135,2716,282,59,2.7269503546099294,0.6605301914580265,0.6605301914580265,1794,128,64,-1,2451,1671372451
122,2,46137,47803,1667,37,6,2.294117647058824,0.08638272345530894,0.08638272345530894,144,128,64,-1,2451,1671372451
106,0,20302,43416,23115,157,154,49.30769230769231,0.03716201600692192,0.03716201600692192,859,128,64,-1,2451,1671372451
106,1,43418,45831,2414,249,41,2.706827309236948,0.6536868268434134,0.6536868268434134,1578,128,64,-1,2451,1671372451
106,2,45833,47799,1967,27,5,2.28,0.054905948144382315,0.054905948144382315,108,128,64,-1,2451,1671372451
125,0,20169,43416,23248,168,154,45.16766467065868,0.040734686854783216,0.040734686854783216,947,128,64,-1,2451,1671372451
125,1,43418,46003,2586,272,59,2.639705882352941,0.6627996906419179,0.6627996906419179,1714,128,64,-1,2451,1671372451
125,2,46005,47804,1800,6,1,1.6666666666666667,0.016666666666666666,0.016666666666666666,30,128,64,-1,2451,1671372451
102,0,20300,43416,23117,164,154,46.883435582822095,0.039581260544188264,0.039581260544188264,915,128,64,-1,2451,1671372451
102,1,43418,45453,2036,219,41,2.3242009132420094,0.6571709233791748,0.6571709233791748,1338,128,64,-1,2451,1671372451
102,2,45455,47798,2344,6,1,1.6666666666666667,0.012798634812286687,0.012798634812286687,30,128,64,-1,2451,1671372451
0,0,20151,43417,23267,184,2479,41.03825136612022,0.3553530751708428,0.3553530751708428,8268,128,64,-1,2451,1671372451
0,1,43419,46349,2931,288,57,2.8125,0.6393722279085636,0.6393722279085636,1874,128,64,-1,2451,1671372451
0,2,46351,47808,1458,50,13,2.4782608695652173,0.13580246913580246,0.13580246913580246,198,128,64,-1,2451,1671372451
96,0,20248,43416,23169,150,154,49.59060402684564,0.034615218611075145,0.034615218611075145,802,128,64,-1,2451,1671372451
96,1,43418,46131,2714,270,33,2.9259259259259265,0.6462785556374355,0.6462785556374355,1754,128,64,-1,2451,1671372451
96,2,46133,47797,1665,6,1,1.6666666666666667,0.018018018018018014,0.018018018018018014,30,128,64,-1,2451,1671372451
55,0,20339,43418,23080,150,154,50.69798657718122,0.034748700173310235,0.034748700173310235,802,128,64,-1,2451,1671372451
55,1,43420,46107,2688,273,75,2.5347985347985347,0.6436011904761905,0.6436011904761905,1730,128,64,-1,2451,1671372451
55,2,46109,47805,1697,26,3,2.1666666666666665,0.0601060695344726,0.0601060695344726,102,128,64,-1,2451,1671372451
112,0,20175,43416,23242,150,154,49.56375838926174,0.034506496859134324,0.034506496859134324,802,128,64,-1,2451,1671372451
112,1,43418,46697,3280,316,57,3.0443037974683542,0.6396341463414634,0.6396341463414634,2098,128,64,-1,2451,1671372451
112,2,46699,47801,1103,27,5,2.28,0.09791477787851316,0.09791477787851316,108,128,64,-1,2451,1671372451
66,0,20175,43416,23242,163,154,46.413580246913575,0.0390241803631357,0.0390241803631357,907,128,64,-1,2451,1671372451
66,1,43418,46477,3060,299,41,3.050167224080268,0.64640522875817,0.64640522875817,1978,128,64,-1,2451,1671372451
66,2,46479,47805,1327,6,1,1.6666666666666667,0.02260738507912585,0.02260738507912585,30,128,64,-1,2451,1671372451
27,0,20297,43419,23123,170,154,46.46745562130179,0.041646845132552006,0.041646845132552006,963,128,64,-1,2451,1671372451
27,1,43421,45961,2541,259,73,2.3783783783783785,0.6399055489964581,0.6399055489964581,1626,128,64,-1,2451,1671372451
27,2,45963,47814,1852,6,1,1.6666666666666667,0.016198704103671708,0.016198704103671708,30,128,64,-1,2451,1671372451
7,0,20291,43419,23129,167,154,47.11445783132529,0.040598382982403036,0.040598382982403036,939,128,64,-1,2451,1671372451
7,1,43421,45712,2292,242,41,2.5454545454545454,0.6640488656195462,0.6640488656195462,1522,128,64,-1,2451,1671372451
7,2,45714,47809,2096,6,1,1.6666666666666667,0.01431297709923664,0.01431297709923664,30,128,64,-1,2451,1671372451
85,0,20189,43419,23231,164,154,47.1840490797546,0.039387025956695784,0.039387025956695784,915,128,64,-1,2451,1671372451
85,1,43421,45011,1591,189,29,2.0105820105820107,0.6901319924575738,0.6901319924575738,1098,128,64,-1,2451,1671372451
85,2,45013,47796,2784,6,1,1.6666666666666667,0.010775862068965518,0.010775862068965518,30,128,64,-1,2451,1671372451
69,0,20179,43419,23241,150,154,50.50335570469799,0.03450798158426918,0.03450798158426918,802,128,64,-1,2451,1671372451
69,1,43421,45608,2188,225,33,2.8666666666666667,0.6371115173674589,0.6371115173674589,1394,128,64,-1,2451,1671372451
69,2,45610,47806,2197,17,4,2.5,0.032771961766044605,0.032771961766044605,72,128,64,-1,2451,1671372451
72,0,20218,43419,23202,165,154,45.414634146341456,0.03978105335746918,0.03978105335746918,923,128,64,-1,2451,1671372451
72,1,43421,45457,2037,220,41,2.390909090909091,0.6607756504663721,0.6607756504663721,1346,128,64,-1,2451,1671372451
72,2,45459,47807,2349,6,1,1.6666666666666667,0.01277139208173691,0.01277139208173691,30,128,64,-1,2451,1671372451
29,0,20260,43419,23160,174,154,45.22543352601157,0.042962003454231436,0.042962003454231436,995,128,64,-1,2451,1671372451
29,1,43421,46077,2657,269,57,2.687732342007435,0.6480993601806548,0.6480993601806548,1722,128,64,-1,2451,1671372451
29,2,46079,47799,1721,6,1,1.6666666666666667,0.017431725740848343,0.017431725740848343,30,128,64,-1,2451,1671372451
127,0,20176,43418,23243,163,154,47.62345679012346,0.03902250139827045,0.03902250139827045,907,128,64,-1,2451,1671372451
127,1,43420,45944,2525,257,41,2.7392996108949417,0.6502970297029703,0.6502970297029703,1642,128,64,-1,2451,1671372451
127,2,45946,47804,1859,16,2,2.066666666666667,0.035502958579881665,0.035502958579881665,66,128,64,-1,2451,1671372451
108,0,20253,43418,23166,150,154,51.14093959731544,0.03461970128636795,0.03461970128636795,802,128,64,-1,2451,1671372451
108,1,43420,46570,3151,306,65,2.9281045751633985,0.6378927324658838,0.6378927324658838,2010,128,64,-1,2451,1671372451
108,2,46572,47800,1229,6,1,1.6666666666666667,0.024410089503661515,0.024410089503661515,30,128,64,-1,2451,1671372451
105,0,20198,43419,23222,173,154,45.73255813953488,0.04250279906984756,0.04250279906984756,987,128,64,-1,2451,1671372451
105,1,43421,45065,1645,192,19,2.203125,0.6917933130699088,0.6917933130699088,1138,128,64,-1,2451,1671372451
105,2,45067,47799,2733,6,1,1.6666666666666667,0.010976948408342482,0.010976948408342482,30,128,64,-1,2451,1671372451
92,0,20247,43419,23173,150,154,48.429530201342274,0.03460924351616105,0.03460924351616105,802,128,64,-1,2451,1671372451
92,1,43421,45960,2540,257,49,2.6731517509727625,0.6433070866141732,0.6433070866141732,1634,128,64,-1,2451,1671372451
92,2,45962,47795,1834,27,5,2.28,0.058887677208287886,0.058887677208287886,108,128,64,-1,2451,1671372451
58,0,20312,43418,23107,150,154,51.30201342281878,0.03470809711342883,0.03470809711342883,802,128,64,-1,2451,1671372451
58,1,43420,45060,1641,191,27,2.0994764397905756,0.6837294332723949,0.6837294332723949,1122,128,64,-1,2451,1671372451
58,2,45062,47806,2745,6,1,1.6666666666666667,0.01092896174863388,0.01092896174863388,30,128,64,-1,2451,1671372451
53,0,20225,43416,23192,165,154,47.34146341463415,0.0397982062780269,0.0397982062780269,923,128,64,-1,2451,1671372451
53,1,43418,44927,1510,173,25,1.7456647398843932,0.6529801324503312,0.6529801324503312,986,128,64,-1,2451,1671372451
53,2,44929,47805,2877,6,1,1.6666666666666667,0.010427528675703858,0.010427528675703858,30,128,64,-1,2451,1671372451
100,0,20249,43418,23170,150,154,49.84563758389261,0.034613724643936125,0.034613724643936125,802,128,64,-1,2451,1671372451
100,1,43420,46455,3036,298,59,2.8859060402684564,0.6409749670619236,0.6409749670619236,1946,128,64,-1,2451,1671372451
100,2,46457,47798,1342,28,7,2.3846153846153846,0.08494783904619971,0.08494783904619971,114,128,64,-1,2451,1671372451
86,0,20292,43416,23125,163,154,47.10493827160494,0.03922162162162162,0.03922162162162162,907,128,64,-1,2451,1671372451
86,1,43418,45895,2478,250,49,2.568,0.6368038740920097,0.6368038740920097,1578,128,64,-1,2451,1671372451
86,2,45897,47796,1900,16,2,2.066666666666667,0.03473684210526316,0.03473684210526316,66,128,64,-1,2451,1671372451
36,0,20225,43418,23194,150,154,51.120805369127524,0.034577908079675784,0.034577908079675784,802,128,64,-1,2451,1671372451
36,1,43420,45367,1948,221,49,2.1990950226244346,0.6786447638603696,0.6786447638603696,1322,128,64,-1,2451,1671372451
36,2,45369,47801,2433,6,1,1.6666666666666667,0.012330456226880395,0.012330456226880395,30,128,64,-1,2451,1671372451
38,0,20393,43416,23024,167,154,46.43975903614458,0.04078353022932592,0.04078353022932592,939,128,64,-1,2451,1671372451
38,1,43418,46511,3094,297,57,2.8922558922558923,0.6289592760180995,0.6289592760180995,1946,128,64,-1,2451,1671372451
38,2,46513,47801,1289,16,2,2.066666666666667,0.05120248254460822,0.05120248254460822,66,128,64,-1,2451,1671372451
33,0,20261,43419,23159,170,154,45.532544378698226,0.041582106308562544,0.041582106308562544,963,128,64,-1,2451,1671372451
33,1,43421,46176,2756,284,49,2.7922535211267605,0.6625544267053701,0.6625544267053701,1826,128,64,-1,2451,1671372451
33,2,46178,47800,1623,6,1,1.6666666666666667,0.018484288354898338,0.018484288354898338,30,128,64,-1,2451,1671372451
56,0,20192,43416,23225,165,154,46.54268292682927,0.0397416576964478,0.0397416576964478,923,128,64,-1,2451,1671372451
56,1,43418,45697,2280,235,33,2.5531914893617023,0.6464912280701754,0.6464912280701754,1474,128,64,-1,2451,1671372451
56,2,45699,47806,2108,26,3,2.1666666666666665,0.04838709677419355,0.04838709677419355,102,128,64,-1,2451,1671372451
77,0,20181,43419,23239,150,154,50.932885906040276,0.03451095141787512,0.03451095141787512,802,128,64,-1,2451,1671372451
77,1,43421,46028,2608,271,59,2.6642066420664205,0.6541411042944786,0.6541411042944786,1706,128,64,-1,2451,1671372451
77,2,46030,47808,1779,17,4,2.3125,0.040472175379426635,0.040472175379426635,72,128,64,-1,2451,1671372451
83,0,20316,43417,23102,173,154,45.66279069767442,0.04272357371656134,0.04272357371656134,987,128,64,-1,2451,1671372451
83,1,43419,45305,1887,201,41,2.1044776119402986,0.6327503974562798,0.6327503974562798,1194,128,64,-1,2451,1671372451
83,2,45307,47809,2503,6,1,1.6666666666666667,0.011985617259288851,0.011985617259288851,30,128,64,-1,2451,1671372451
37,0,20262,43419,23158,164,154,47.386503067484654,0.03951118404007255,0.03951118404007255,915,128,64,-1,2451,1671372451
37,1,43421,46727,3307,318,73,2.8930817610062887,0.6344118536437859,0.6344118536437859,2098,128,64,-1,2451,1671372451
37,2,46729,47801,1073,60,9,2.4363636363636365,0.21062441752096925,0.21062441752096925,226,128,64,-1,2451,1671372451
57,0,20227,43417,23191,178,154,43.61016949152543,0.04428442068043638,0.04428442068043638,1027,128,64,-1,2451,1671372451
57,1,43419,45684,2266,235,49,2.3829787234042548,0.6434245366284201,0.6434245366284201,1458,128,64,-1,2451,1671372451
57,2,45686,47806,2121,6,1,1.6666666666666667,0.014144271570014143,0.014144271570014143,30,128,64,-1,2451,1671372451
93,0,20193,43416,23224,164,154,47.0920245398773,0.03939889769204272,0.03939889769204272,915,128,64,-1,2451,1671372451
93,1,43418,45586,2169,237,49,2.4261603375527425,0.6685108344859382,0.6685108344859382,1450,128,64,-1,2451,1671372451
93,2,45588,47795,2208,6,1,1.6666666666666667,0.01358695652173913,0.01358695652173913,30,128,64,-1,2451,1671372451
34,0,20479,40871,20393,96,90,68.11578947368422,0.027607512381699603,0.027607512381699603,563,256,64,-1,2451,1671372451
34,1,40873,43133,2261,212,59,3.1320754716981134,0.6306943830163645,0.6306943830163645,1426,256,64,-1,2451,1671372451
34,2,43135,44684,1550,6,1,1.6666666666666667,0.01935483870967742,0.01935483870967742,30,256,64,-1,2451,1671372451
207,0,20165,40872,20708,86,90,75.12941176470588,0.023276028587985317,0.023276028587985317,482,256,64,-1,2451,1671372451
207,1,40874,42457,1584,155,29,3.0,0.6426767676767676,0.6426767676767676,1018,256,64,-1,2451,1671372451
207,2,42459,44687,2229,6,1,1.6666666666666667,0.013458950201884251,0.013458950201884251,30,256,64,-1,2451,1671372451
237,0,20427,40871,20445,98,90,67.65979381443299,0.02831988261188555,0.02831988261188555,579,256,64,-1,2451,1671372451
237,1,40873,42691,1819,170,33,3.111764705882353,0.6300164925783397,0.6300164925783397,1146,256,64,-1,2451,1671372451
237,2,42693,44681,1989,6,1,2.0,0.015082956259426846,0.015082956259426846,30,256,64,-1,2451,1671372451
111,0,20473,40871,20399,90,90,73.28089887640449,0.025246335604686504,0.025246335604686504,515,256,64,-1,2451,1671372451
111,1,40873,42841,1969,183,45,3.1311475409836067,0.6226510919248349,0.6226510919248349,1226,256,64,-1,2451,1671372451
111,2,42843,44681,1839,6,1,1.6666666666666667,0.01631321370309951,0.01631321370309951,30,256,64,-1,2451,1671372451
76,0,20278,40869,20592,86,90,72.02352941176471,0.023407148407148408,0.023407148407148408,482,256,64,-1,2451,1671372451
76,1,40871,42928,2058,187,57,3.06951871657754,0.6112730806608357,0.6112730806608357,1258,256,64,-1,2451,1671372451
